film_id,film_name,duration,category,language,year,rating
1204456,Gervaise,120,drama,English,1956,NR
1210018,Get Out Your Handkerchiefs,108,comedy-drama,English,1978,R
8001,Ghost,126,drama,English,1990,PG-13
14168,The Ghost and Mrs. Muir,104,comedy-drama,English,1947,NR
5380,The Ghost and the Darkness,109,action/adventure,English,1996,R
3376718,Ghost World,115,comedy-drama,English,2001,R
58733,Ghostbusters,107,comedy,English,1984,PG
28739,Ghosts of Mississippi,130,drama,English,1996,PG-13
249065,Giant,201,drama,English,1956,NR
1237940,Gigi,116,musical,English,1958,NR
29940,Gigot,104,drama,English,1962,NR
2482087,"Girl, Interrupted",127,drama,English,1999,R
1204550,The Girl Said No,90,comedy,English,1930,NR
4059496,Girl With a Pearl Earring,105,drama,English,2003,PG-13
19499061,The Girl With the Dragon Tattoo,157,mystery & suspense,English,2011,R
19499061,The Girl With the Dragon Tattoo,157,mystery & suspense,English,2011,R
1212920,Reform School Girls,94,drama,English,1986,R
1204667,"Give 'em Hell, Harry!",102,biography,English,1975,PG
1223260,Give Me Liberty,120,drama,English,1974,NR
18777043,Give Up Yer Aul Sins,5,,English,2001,NR
18746201,Give Us the Earth,0,documentary,English,1947,NR
2801527,Gladiator,155,drama,English,2000,R
1138247,The Fatal Glass of Beer,21,comedy,English,1933,NR
1204571,The Glass Wall,78,drama,English,1953,NR
257438,Glengarry Glen Ross,100,drama,English,1992,R
18562,The Glenn Miller Story,115,biography,English,1954,G
21409526,Gloria,110,drama,English,2013,R
18778022,Glorious Betsy,0,,English,1928,NR
1241402,Glory,118,drama,English,1989,NR
211539,The Go-Between,116,drama,English,1970,PG
5471174,Go for Broke 2,85,comedy,English,2005,NR
25318,Go Into Your Dance,92,musical,English,1935,NR
18653909,Bidder 70,70,documentary,English,2012,NR
18772035,God of Love,18,drama,English,2010,NR
21108461,Sleep Tight,102,horror,English,2011,NR
1205101,The Goddess,104,drama,English,1958,NR
11952,The Godfather,180,crime drama,English,1972,R
1232346,"The Godfather, Part II",200,crime drama,English,1974,R
1232347,"The Godfather, Part III",161,crime drama,English,1990,R
1244269,Gods and Monsters,106,drama,English,1998,R
21396391,God Loves Uganda,83,documentary,English,2013,NR
1210585,Going My Way,126,drama,English,1944,NR
236357,Going Places,84,musical,English,1938,NR
11100943,Going the Distance,103,comedy,English,2010,R
2083233,Blade Runner: Director's Cut,117,sci-fi,English,2007,R
253100,Ulee's Gold,115,drama,English,1997,R
60723,Gold Diggers of 1933,96,musical,English,1933,NR
60751,Gold Diggers of 1935,95,musical,English,1935,NR
177381,Gold Diggers of 1937,100,musical,English,1936,NR
353464,The Gold Rush,95,comedy,English,1925,NR
1204701,Golden Boy,99,drama,English,1939,NR
7414547,The Golden Compass,113,fantasy,English,2007,PG-13
18709954,The Golden Age of Fish,70,drama,English,2008,NR
399161,Golden Girl,107,musical,English,1951,NR
18727064,Golden Horses,0,documentary,English,1946,NR
1210604,Goldfinger,112,action/adventure,English,1964,NR
1204604,The Goldwyn Follies,115,musical,English,1938,NR
1202901,David And Goliath,95,action/adventure,English,1959,NR
7221596,Gone Baby Gone,114,mystery & suspense,English,2007,R
21115987,Gone Nutty,4,comedy,English,2003,NR
1229959,Gone With the Wind,120,drama,English,1939,G
21691349,Good Ol' Freda,86,documentary,English,2013,PG
52414,The Good Earth,138,drama,English,1937,NR
489413,Goodfellas,146,drama,English,1990,R
6670128,The Good German,105,drama,English,2006,R
61849,"Good Morning, Vietnam",119,comedy-drama,English,1987,R
61849,"Good Morning, Vietnam",119,comedy-drama,English,1987,R
1204612,Good News,95,musical,English,1947,NR
5216324,"Good Night, and Good Luck",93,drama,English,2005,PG
21102823,Good Scouts,8,comedy,English,1938,NR
6378247,The Good Shepherd,91,drama,English,2006,R
177653,Good Will Hunting,127,drama,English,1997,R
177653,Good Will Hunting,127,drama,English,1997,R
510943,"Goodbye, Columbus",105,drama,English,1969,PG
61972,The Goodbye Girl,110,comedy,English,1977,PG
61979,"Goodbye, Mr. Chips",114,drama,English,1939,NR
61979,"Goodbye, Mr. Chips",114,drama,English,1939,NR
21691349,Good Ol' Freda,86,documentary,English,2013,PG
18719610,Goodnight Miss Ann,30,documentary,English,1979,NR
22405453,The Broken Circle Breakdown,102,drama,English,2012,NR
62279,The Gorgeous Hussy,102,drama,English,1936,NR
356122,Gorillas in the Mist,150,drama,English,1988,PG-13
3528241,Gosford Park,137,mystery & suspense,English,2001,R
1206687,The Gospel According to St. Matthew,135,drama,English,1964,NR
62575,The Graduate,105,comedy-drama,English,1967,PG
20538,American Graffiti,110,comedy-drama,English,1973,PG
18782777,The Grain that Built a Hemisphere,0,documentary,English,1943,NR
2450,Grand Canyon,135,drama,English,1991,R
2450,Grand Canyon,135,drama,English,1991,R
18962466,A Grand Day Out with Wallace and Gromit,23,other,English,1989,NR
62839,Grand Hotel,112,drama,English,1932,NR
1204356,Grand Illusion,95,drama,English,1937,NR
1204277,Grand Prix,179,drama,English,1966,NR
20504850,Grandad of Races,10,documentary,English,1950,NR
4475108,El Abuelo,120,drama,English,1998,PG
18713458,Grandma Moses,0,,English,1950,NR
15217932,Granny O'Grimm's Sleeping Beauty,8,other,English,2008,NR
14084,The Grapes of Wrath,129,drama,English,1940,NR
1203844,The Grass Is Always Greener over the Septic Tank,100,comedy-drama,English,1978,NR
18769053,Grasshoppers,0,other,English,1990,NR
18691046,Gravity Is My Enemy,26,documentary,English,1977,NR
262068,Grease,110,musical,English,1978,PG
22060085,The Great Beauty,142,comedy-drama,English,2013,NR
1204284,The Great American Cowboy,90,documentary,English,1973,G
14494,The Great Caruso,109,biography,English,1951,G
18793273,The Great Cognito,5,,English,1982,NR
1232336,A Great Day in Harlem,58,documentary,English,1994,NR
63174,The Great Dictator,127,comedy,English,1940,NR
304228,The Great Escape,172,drama,English,1963,NR
20975653,Great Expectations,128,drama,English,2012,NR
19924216,The Great Gatsby,143,drama,English,2013,PG-13
18764300,The Heart of India,0,other,English,2006,NR
1204294,The Great Lie,107,drama,English,1941,NR
66208,The Great McGinty,81,comedy,English,1940,NR
66234,The Great Muppet Caper,95,comedy,English,1981,G
259976,The Great Race,160,comedy,English,1965,NR
1222654,The Ace,115,drama,English,1979,PG
1205183,The Great Victor Herbert,96,musical,English,1939,NR
1204863,The Great Waltz,102,musical,English,1938,NR
4137206,World War II - The Great War,150,documentary,English,1992,NR
569,The Great White Hope,102,drama,English,1970,PG-13
66491,The Great Ziegfeld,170,biography,English,1936,NR
1204867,The Greatest Show on Earth,153,drama,English,1952,NR
2283372,The Greatest Story Ever Told,150,drama,English,1965,G
18712162,A Greek Tragedy,0,other,English,1986,NR
16296,Green Card,108,comedy-drama,English,1990,PG-13
66528,Green Dolphin Street,140,drama,English,1947,NR
203648,The Green Goddess,80,drama,English,1930,NR
287318,Green Grass of Wyoming,89,drama,English,1948,NR
2499698,The Green Mile,188,drama,English,1999,R
203870,The Green Years,127,drama,English,1946,NR
20996554,Greetings From Tim Buckley,99,drama,English,2012,NR
10409708,Inception,148,sci-fi,English,2010,PG-13
65337,"Greystoke: The Legend of Tarzan, Lord of the Apes",129,action/adventure,English,1984,PG
9355,The Grifters,110,drama,English,1990,R
23268828,The Gruffalo,0,other,English,,G
31975,The Crossing Guard,108,drama,English,1995,R
229335,The Guardsman,89,comedy,English,1931,NR
526033,Guess Who's Coming to Dinner,108,comedy-drama,English,1967,NR
67259,Guest in the House,117,drama,English,1944,NR
67400,Guest Wife,90,comedy,English,1945,NR
18792123,Gullah Tales,0,,English,1988,NR
1228660,Gulliver's Travels,76,fantasy,English,1939,NR
1209294,Gun in His Hand,0,western,English,1957,NR
1204895,Gunfight at the O.K. Corral,122,western,English,1957,NR
30154,The Gunfighter,84,western,English,1950,NR
32070,Gunga Din,117,action/adventure,English,1939,NR
9356,The Guns of Navarone,157,action/adventure,English,1961,NR
25325,A Guy Named Joe,120,drama,English,1943,NR
1204987,Guys and Dolls,150,musical,English,1955,NR
69257,Gypsy,149,musical,English,1962,NR
1205197,Hail the Conquering Hero,101,comedy,English,1944,NR
12076,The Hairy Ape,90,drama,English,1944,NR
1205200,Half a House,84,comedy,English,1979,PG
6076878,Half Nelson,106,drama,English,2006,NR
25327,Hallelujah,100,drama,English,1929,NR
1237386,Hamlet,242,drama,English,1996,PG-13
1237386,Hamlet,242,drama,English,1996,PG-13
1237386,Hamlet,242,drama,English,1996,PG-13
3201,A handful of Dust,115,drama,English,1988,PG
1205442,The Hanging Tree,106,western,English,1959,PG
1205293,Hangmen Also Die,131,drama,English,1943,NR
18729579,Dream House,91,mystery & suspense,English,2011,PG-13
1205217,Hannah and Her Sisters,106,comedy-drama,English,1986,PG-13
1205296,Hans Christian Andersen,120,musical,English,1952,NR
1238649,Hanussen,112,drama,English,1988,R
1205222,The Happiest Millionaire,164,biography,English,1967,G
1205300,The Happy Ending,117,drama,English,1969,PG
6208751,Happy Feet,109,comedy,English,2006,PG
8147323,Happy-Go-Lucky,118,comedy-drama,English,2008,R
19255064,Happy New Year,104,drama,English,2011,NR
1209815,A Hard Day's Night,85,comedy,English,1964,G
1205236,The Harder They Fall,109,drama,English,1956,NR
1243600,Heartwood,89,drama,English,1998,NR
199954,"Harlan County, U.S.A.",103,documentary,English,1976,PG
21408,Harlem Nights,115,comedy-drama,English,1989,R
1201083,Burmese Harp,116,drama,English,1956,NR
21066789,Lee Daniels' The Butler,132,drama,English,2013,PG-13
10668,Harry and the Hendersons,110,fantasy,English,1987,PG
60066,Harry and Tonto,115,comedy-drama,English,1974,R
8904844,"Harry Potter and the Deathly Hallows, Part 1",146,fantasy,English,2010,PG-13
18691595,"Harry Potter and the Deathly Hallows, Part 2",130,fantasy,English,2011,PG-13
5118921,Harry Potter and the Goblet of Fire,157,fantasy,English,2005,PG-13
8904822,Harry Potter and the Half-Blood Prince,153,fantasy,English,2009,PG-13
4196896,Harry Potter and the Prisoner of Azkaban,142,fantasy,English,2004,PG
3501626,Harry Potter and the Sorcerer's Stone,148,fantasy,English,2001,PG
314920,Random Harvest,125,drama,English,1942,NR
25821,Harvey,104,comedy,English,1950,NR
298062,The Harvey Girls,101,musical,English,1946,NR
20443519,Let Fury Have the Hour,90,documentary,English,2012,NR
1236672,Hasty Heart,135,drama,English,1985,NR
398537,Hatari!,159,action/adventure,English,1962,NR
22078560,My Last Day Without You,90,comedy-drama,English,2011,NR
439021,A Hatful of Rain,109,drama,English,1957,NR
18232,Havana,145,drama,English,1990,R
1209834,Hawaii,189,drama,English,1966,NR
86359,The Hawaiians,134,drama,English,1970,R
21641732,You Don't Need Feet to Dance,88,documentary,English,2013,NR
3142859,Head Over Heels,86,comedy,English,2001,PG-13
468404,The Heart Is a Lonely Hunter,124,drama,English,1968,G
32123,Heart like a Wheel,113,drama,English,1983,PG
1202632,Close to My Heart,90,drama,English,1951,NR
1242818,Heartbeeps,88,comedy,English,1981,PG
41917,The Heartbreak Kid,104,comedy-drama,English,1972,PG
24812,Heartbreak Ridge,130,drama,English,1986,R
24812,Heartbreak Ridge,130,drama,English,1986,R
1223078,Hearts and Minds,110,documentary,English,1974,R
62596,Heaven Can Wait,120,comedy,English,1978,PG
62596,Heaven Can Wait,120,comedy,English,1978,PG
572,"Heaven Knows, Mr. Allison",107,drama,English,1957,NR
208091,Heavenly Creatures,99,mystery & suspense,English,1994,R
7078212,Heavenly Music,22,fantasy,English,1943,NR
62778,Heaven's Gate,217,drama,English,1980,R
15588789,Hedd Wyn,0,drama,English,1992,NR
18766991,Hedda Gabler,75,other,English,1963,NR
63254,The Heiress,115,drama,English,1949,NR
1242832,Helen Keller in Her Story,55,documentary,English,1954,NR
6348400,Helicopter Canada,50,documentary,English,1966,NR
18858897,Hell and Back Again,88,documentary,English,2011,NR
43493,Hell and High Water,105,action/adventure,English,1954,NR
8147235,Hellboy II: The Golden Army,120,action/adventure,English,2008,PG-13
18707657,Hellfire: A Journey From Hiroshima,58,documentary,English,1986,NR
21529,"Hello, Dolly!",146,comedy,English,1969,G
1242897,"Hello, Frisco, Hello",98,musical,English,1943,NR
293297,Hell's Angels,135,drama,English,1930,PG
528875,The Hellstrom Chronicle,90,documentary,English,1971,G
1244364,Hellzapoppin!,84,comedy,English,1941,NR
16769267,Sherlock Holmes: A Game of Shadows,128,action/adventure,English,2011,PG-13
17681273,The Help,146,drama,English,2011,PG-13
22885286,Beast of the Bering Sea,120,sci-fi,English,2013,NR
14084,The Grapes of Wrath,129,drama,English,1940,NR
32012,Henry & June,134,drama,English,1990,NC-17
22009175,"Like Father, Like Son",122,drama,English,2013,NR
406916,Henry V,127,drama,English,1944,NR
406916,Henry V,127,drama,English,1944,NR
22112870,Her,126,drama,English,2013,R
22945981,The Legend of Hercules,120,action/adventure,English,2014,PG-13
1244382,Here Come the Waves,99,musical,English,1944,NR
314890,Here Comes Mr. Jordan,93,comedy,English,1941,NR
1243277,Here Comes the Groom,113,comedy,English,1950,NR
322036,Here Comes the Navy,86,drama,English,1934,NR
16317328,Hereafter,124,drama,English,2010,PG-13
4273173,Hero,99,martial arts,English,2002,NR
18783661,Herring Hunt,0,,English,1953,NR
1243283,Hers to Hold,93,comedy,English,1943,NR
17155,Hester Street,90,drama,English,1975,PG
321695,Happy Anniversary,83,comedy,English,1959,NR
197534,Hi Diddle Diddle,72,comedy,English,1943,NR
20333591,Big Star: Nothing Can Hurt Me,100,documentary,English,2012,PG-13
18778650,The Hidden World,0,documentary,English,1958,NR
1242994,Hideout,83,crime drama,English,1934,NR
1243299,The High and the Mighty,147,drama,English,1954,NR
22405453,The Broken Circle Breakdown,102,drama,English,2012,NR
318298,High Noon,85,western,English,1952,PG
18767529,High Note,0,other,English,1960,NR
23119251,Lizzie Borden Took An Ax,120,crime drama,English,2014,NR
18737992,High Schools,0,documentary,English,1984,NR
25145,High Society,111,musical,English,1956,NR
25145,High Society,111,musical,English,1956,NR
18755897,High Stakes In The East,0,documentary,English,1942,NR
255346,High Time,103,musical,English,1960,NR
172155,Higher and Higher,90,musical,English,1943,NR
2057700,Hilary and Jackie,124,drama,English,1998,R
59842,Annie Hall,94,comedy,English,1977,PG
159285,The Hindenburg,125,drama,English,1975,PG
1244425,Hiroshima Mon Amour,88,drama,English,1959,NR
1221120,His Butler's Sister,92,comedy,English,1943,NR
18769932,Hiss and Yell,17,,English,1946,NR
18700514,History of the World in Three Minutes Flat,4,other,English,1980,NR
5288562,A History of Violence,96,crime drama,English,2005,R
1212472,Romance and Rhythm,60,musical,English,1940,NR
18784450,Hit Parade of 1947,90,musical,English,1947,NR
18769130,Hitchcock,98,drama,English,2012,PG-13
1243025,Hitchhike to Happiness,71,musical,English,1945,NR
18726685,Hitler Lives?,0,documentary,English,1945,NR
1221033,Hitting a New High,80,musical,English,1937,NR
22762361,Adventures in the Sin Bin,106,comedy,English,2012,NR
18701056,Hoaxters,36,documentary,English,1952,NR
19499082,The Hobbit: An Unexpected Journey,170,fantasy,English,2012,PG-13
8038,Hoffa,140,drama,English,1992,R
1242979,Hold Back the Dawn,115,drama,English,1941,NR
18601215,The Hole,98,fantasy,English,2009,PG-13
65162,A Hole in the Head,120,comedy,English,1959,NR
21248759,The Best Man Holiday,120,comedy,English,2013,R
21248759,The Best Man Holiday,120,comedy,English,2013,R
65256,Holiday Inn,101,musical,English,1942,NR
18784161,Holiday Land,10,other,English,1934,NR
2217016,A Holiday Romance,120,drama,English,1999,NR
5570588,Hollow Man 2,90,sci-fi,English,2006,R
65353,Hollywood Canteen,124,musical,English,1944,NR
18783959,Corman's World: Exploits of a Hollywood Rebel,101,documentary,English,2011,R
52783,Hollywood On Trial,100,documentary,English,1976,NR
52785,The Hollywood Revue,130,musical,English,1929,NR
1243342,Holy Matrimony,87,comedy,English,1943,NR
21891537,Lone Survivor,121,action/adventure,English,2013,R
1222259,Home Alone,102,comedy,English,1990,PG
